"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"3ETQ8IK8","conferencePaper","2019","Munoz, Daniel-Jesus; Pinto, Mónica; Fuentes, Lidia","HADAS: Analysing Quality Attributes of Software Configurations","Proceedings of the 23rd International Systems and Software Product Line Conference - Volume B","978-1-4503-6668-7","","10.1145/3307630.3342385","https://doi.org/10.1145/3307630.3342385","Software Product Lines (SPLs) are highly configurable systems. Automatic analyses of SPLs rely on solvers to navigate complex dependencies among features and find legal solutions. Variability analysis tools are complex due to the diversity of products and domain-specific knowledge. On that, while there are experimental studies that analyse quality attributes, the knowledge is not easily accessible for developers, and its appliance is not trivial. Aiming to allow the industry to quality-explore SPL design spaces, we developed the HADAS assistant that: (1) models systems and collects quality attributes metrics in a cloud repository, and (2) reasons about it helping developers with quality attributes requirements.","2019","2025-03-18 09:11:58","2025-03-18 09:11:58","","13–16","","","","","","","SPLC '19","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Paris, France","","","","variability; model; software product line; attribute; NFQA; numerical","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JCA7P4UL","conferencePaper","2023","Li, Bojie; Xiang, Zihao; Wang, Xiaoliang; Ruan, Han; Zhou, Jingbin; Tan, Kun","FastWake: Revisiting Host Network Stack for Interrupt-mode RDMA","Proceedings of the 7th Asia-Pacific Workshop on Networking","979-8-4007-0782-7","","10.1145/3600061.3600063","https://doi.org/10.1145/3600061.3600063","Polling and interrupt has long been a trade-off in RDMA systems. Polling has lower latency but each CPU core can only run one thread. Interrupt enables time sharing among multiple threads but has higher latency. Many applications such as databases have hundreds of threads, which is much larger than the number of cores. So, they have to use interrupt mode to share cores among threads, and the resulting RDMA latency is much higher than the hardware limits. In this paper, we analyze the root cause of high costs in RDMA interrupt delivery, and present FastWake, a practical redesign of interrupt-mode RDMA host network stack using commodity RDMA hardware, Linux OS, and unmodified applications. Our first approach to fast thread wake-up completely removes interrupts. We design a per-core dispatcher thread to poll all the completion queues of the application threads on the same core, and utilize a kernel fast path to context switch to the thread with an incoming completion event. The approach above would keep CPUs running at 100% utilization, so we design an interrupt-based approach for scenarios with power constraints. Observing that waking up a thread on the same core as the interrupt is much faster than threads on other cores, we dynamically adjust RDMA event queue mappings to improve interrupt core affinity. In addition, we revisit the kernel path of thread wake-up, and remove the overheads in virtual file system (VFS), locking, and process scheduling. Experiments show that FastWake can reduce RDMA latency by 80% on x86 and 77% on ARM at the cost of &lt; 30% higher power utilization than traditional interrupts, and the latency is only 0.3 ∼ 0.4&nbsp;μ s higher than the limits of underlying hardware. When power saving is desired, our interrupt-based approach can still reduce interrupt-mode RDMA latency by 59% on x86 and 52% on ARM.","2023","2025-03-18 09:11:59","2025-03-18 09:11:59","","1–7","","","","","","","APNet '23","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Hong Kong, China","","","","Context Switch; Host Network Stack; Interrupt; RDMA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6NK8M87A","book","2024","","Designing '24: Proceedings of the 1st International Workshop on Designing Software","","979-8-4007-0563-2","","","","The goals of this workshop are to: (1) bring together a group of researchers, practitioners, and educators interested in software design, (2) identify open challenges and new directions for the design of modern software systems, including grand challenges for the community, and (3) discuss novel approaches to designing as well as teaching design. Although the workshop welcomes discussions related to any aspect of software design, the primary focus will be on improving our understanding of design as an activity rather than as an artifact or end product (hence the word designing in the title).","2024","2025-03-18 09:11:59","2025-03-18 09:11:59","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FUK5YQPT","conferencePaper","2024","Andrikopoulos, Vasilios; Di Nitto, Elisabetta","On the need to merge architectural and infrastructural considerations","Proceedings of the 1st International Workshop on New Trends in Software Architecture","979-8-4007-0560-1","","10.1145/3643657.3643909","https://doi.org/10.1145/3643657.3643909","This work takes the position that attempting to keep a separation between the logical and deployment view of modern, cloud-native software systems only leads to a new type of technical debt that manifests during the operational side of the lifecycle. This is an issue that is fueled by the treatment of software qualities without considering where the systems under consideration are supposed to be deployed, and how long it takes until positive or negative treatments on these qualities manifest themselves. Sustainability is a particularly interesting case of a quality that requires logical and deployments views to be taken into account in a unified way.","2024","2025-03-18 09:11:59","2025-03-18 09:11:59","","1–4","","","","","","","SATrends '24","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Lisbon, Portugal","","","","cloud computing; sustainability; software architecture; technical debt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KFVXAFIW","book","2024","","CCSW '24: Proceedings of the 2024 on Cloud Computing Security Workshop","","979-8-4007-1234-0","","","","It is our great pleasure to welcome you to the 15th edition of the ACM Cloud Computing Security Workshop. CCSW is the world's premier forum bringing together researchers and practitioners in all security aspects of cloud-centric and outsourced computing including:Secure cloud resource virtualization mechanisms,Secure data management outsourcingPractical privacy and integrity mechanisms for outsourcingFoundations of cloud-centric threat modelsSecure computation outsourcingRemote attestation mechanisms in cloudsSandboxing and VM-based enforcementsTrust and policy management in cloudsSecure identity management mechanismsNew cloud-aware web service security paradigms and mechanismsCloud-centric regulatory compliance issues and mechanismsBusiness and security risk models and cloudsCost and usability models and their interaction with security in cloudsScalability of security in global-size cloudsTrusted computing technology and cloudsBinary analysis of software for remote attestation and cloud protectionNetwork security (DOS, IDS etc.) mechanisms for cloud contextsSecurity for emerging cloud programming modelsCloud based side-channel attacks and countermeasuresApplied cryptographic schemes and protocols for the cloudCCSW especially encourages novel paradigms and controversial ideas, even when they are not on the above list. The workshop has historically acted as a fertile ground for creative debate and interaction in cloud security and has had a significant impact in our research community. This year marked the 15th anniversary of CCSW, and we strive to continue this tradition.","2024","2025-03-18 09:11:59","2025-03-18 09:11:59","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GQAAPGTV","book","2024","","SC-W '24: Proceedings of the SC '24 Workshops of the International Conference on High Performance Computing, Network, Storage, and Analysis","","979-8-3503-5554-3","","","","","2024","2025-03-18 09:11:59","2025-03-18 09:11:59","","","","","","","","","","","","","IEEE Press","Atlanta, GA, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SRVNEJGJ","conferencePaper","2023","Switzer, Jennifer; Marcano, Gabriel; Kastner, Ryan; Pannuto, Pat","Junkyard Computing: Repurposing Discarded Smartphones to Minimize Carbon","Proceedings of the 28th ACM International Conference on Architectural Support for Programming Languages and Operating Systems, Volume 2","978-1-4503-9916-6","","10.1145/3575693.3575710","https://doi.org/10.1145/3575693.3575710","1.5 billion smartphones are sold annually, and most are decommissioned less than two years later. Most of these unwanted smartphones are neither discarded nor recycled but languish in junk drawers and storage units. This computational stockpile represents a substantial wasted potential: modern smartphones have increasingly high-performance and energy-efficient processors, extensive networking capabilities, and a reliable built-in power supply. This project studies the ability to reuse smartphones as ""junkyard computers."" Junkyard computers grow global computing capacity by extending device lifetimes, which supplants the manufacture of new devices. We show that the capabilities of even decade-old smartphones are within those demanded by modern cloud microservices and discuss how to combine phones to perform increasingly complex tasks. We describe how current operation-focused metrics do not capture the actual carbon costs of compute. We propose Computational Carbon Intensity—a performance metric that balances the continued service of older devices with the superlinear runtime improvements of newer machines. We use this metric to redefine device service lifetime in terms of carbon efficiency. We develop a cloudlet of reused Pixel 3A phones. We analyze the carbon benefits of deploying large, end-to-end microservice-based applications on these smartphones. Finally, we describe system architectures and associated challenges to scale to cloudlets with hundreds and thousands of smartphones.","2023","2025-03-18 09:11:59","2025-03-18 09:11:59","","400–412","","","","","","","ASPLOS 2023","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Vancouver, BC, Canada","","","","cloud computing; sustainability; life cycle assessment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J7KJP28T","conferencePaper","2021","Klaver, Luuk; van der Knaap, Thijs; van der Geest, Johan; Harmsma, Edwin; van der Waaij, Bram; Pileggi, Paolo","Towards Independent Run-Time Cloud Monitoring","Companion of the ACM/SPEC International Conference on Performance Engineering","978-1-4503-8331-8","","10.1145/3447545.3451180","https://doi.org/10.1145/3447545.3451180","Cloud computing services are integral to the digital transformation. They deliver greater connectivity, tremendous savings, and lower total cost of ownership. Despite such benefits and benchmarking advances, costs are still quite unpredictable, performance is unclear, security is inconsistent, and there is minimal control over aspects like data and service locality. Estimating performance of cloud environments is very hard for cloud consumers. They would like to make informed decisions about which provider better suits their needs using specialized evaluation mechanisms. Providers have their own tools reporting specific metrics, but they are potentially biased and often incomparable across providers. Current benchmarking tools allow comparison but consumers need more flexibility to evaluate environments under actual operating conditions for specialized applications. Ours is early stage work and a step towards a monitoring solution that enables independent evaluation of clouds for very specific application needs. In this paper, we present our initial architecture of the Cloud Monitor that aims to integrate existing and new benchmarks in a flexible and extensible way. By way of a simplistic demonstrator, we illustrate the concept. We report some preliminary monitoring results after a brief time of monitoring and are able to observe unexpected anomalies. The results suggest an independent monitoring solution is a powerful enabler of next generation cloud computing, not only for the consumer but potentially the whole ecosystem.","2021","2025-03-18 09:11:59","2025-03-18 09:11:59","","21–26","","","","","","","ICPE '21","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Virtual Event, France","","","","cloud computing; benchmarking; performance evaluation; run-time monitoring","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MILS2W2P","conferencePaper","2017","Kalra, Sumit; T, Prabhakar","Implementation patterns for multi-tenancy","Proceedings of the 24th Conference on Pattern Languages of Programs","978-1-941652-06-0","","","","Recently multi-tenant applications for SaaS in cloud computing are on rise. These applications increase the degree of resource sharing among tenants with various functional and non-functional requirements. However, often it results in higher design complexity. In this work, we discuss various design patterns to build these applications with efficient tenant management. We divided these patterns in the three categories. The categorization is based on their applicability to design, development, and runtime phases during software development life cycle. These patterns make an application tenant aware and enable multi-tenancy without adding much overhead and complexity in its design.","2017","2025-03-18 09:11:59","2025-03-18 09:11:59","","","","","","","","","PLoP '17","","","","The Hillside Group","USA","","","","","","","","event-place: Vancouver, British Columbia, Canada","","","","multi-tenant; tenant operation and management","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9LJQF4YM","book","2022","","AIPR '22: Proceedings of the 2022 5th International Conference on Artificial Intelligence and Pattern Recognition","","978-1-4503-9689-9","","","","","2022","2025-03-18 09:11:59","2025-03-18 09:11:59","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8P4FQZF8","book","2024","","ICPE '24 Companion: Companion of the 15th ACM/SPEC International Conference on Performance Engineering","","979-8-4007-0445-1","","","","It is our great pleasure to present the ICPE 2024 workshops program. ICPE workshops extend the main conference by providing a forum to foster discussion on hot and emerging topics from the broad field of performance engineering. They offer a highly dynamic venue to exchange ideas, establish new collaborations, and bootstrap debates on novel techniques, methodologies, and their associated early research results. Workshops feature various presentation formats, including research paper presentations, panel discussions, and keynote talks. Through these presentations and discussions with peer researchers, ICPE workshops help shape future research and identify promising research directions for performance engineering.","2024","2025-03-18 09:11:59","2025-03-18 09:11:59","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MXGRQGEV","conferencePaper","2021","Buzachis, Alina; Boruta, Daiana; Villari, Massimo; Spillner, Josef","Modeling and Emulation of an Osmotic Computing Ecosystem using OsmoticToolkit","Proceedings of the 2021 Australasian Computer Science Week Multiconference","978-1-4503-8956-3","","10.1145/3437378.3444366","https://doi.org/10.1145/3437378.3444366","Digital services are increasingly becoming cyber-physical and osmotic, combining Cloud resources with Fog, Edge, and IoT devices. This trend can be observed in the e-health domain or in smart city applications where the location of software deployments and data processing matters. Before such applications go live, careful planning with real system emulation is necessary. We claim that the OsmoticToolkit, although in the early stages, is the first emulation environment designed to address this challenge. In this paper, we introduce the emulator’s functionalities and validate experimentally with an e-health scenario, using a reference deployment of a microservice-based hospital application. The experimental results carried out show its effectiveness providing valuable support for understanding the impact on resources, workloads, and Quality of Service requirements within Cloud-Edge/Fog-IoT scenarios while preserving the users’ Service Level Agreements (SLAs).","2021","2025-03-18 09:11:59","2025-03-18 09:11:59","","","","","","","","","ACSW '21","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Dunedin, New Zealand","","","","Microservices; Deployment; Cloud Computing; Orchestration; SDN; Emulation; Osmotic Computing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5EIZNWH2","book","2023","","eSAAM '23: Proceedings of the 3rd Eclipse Security, AI, Architecture and Modelling Conference on Cloud to Edge Continuum","","979-8-4007-0835-0","","","","","2023","2025-03-18 09:11:59","2025-03-18 09:11:59","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KNB9KAQD","book","2024","","CAIN '24: Proceedings of the IEEE/ACM 3rd International Conference on AI Engineering - Software Engineering for AI","","979-8-4007-0591-5","","","","The goal of the CAIN Conference Series is to bring together researchers and practitioners in software engineering, data science, and artificial intelligence (AI) as part of a growing community that is targeting the challenges of Software Engineering for AI-enabled systems.","2024","2025-03-18 09:11:59","2025-03-18 09:11:59","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5HNLFVLR","book","2023","","IoTDI '23: Proceedings of the 8th ACM/IEEE Conference on Internet of Things Design and Implementation","","979-8-4007-0037-8","","","","","2023","2025-03-18 09:11:59","2025-03-18 09:11:59","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DGDEDRSG","conferencePaper","2024","Thimmaraju, Kashyap; Shaik, Altaf; Flück, Sunniva; Mora, Pere Joan Fullana; Werling, Christian; Seifert, Jean-Pierre","Security Testing The O-RAN Near-Real Time RIC &amp; A1 Interface","Proceedings of the 17th ACM Conference on Security and Privacy in Wireless and Mobile Networks","979-8-4007-0582-3","","10.1145/3643833.3656118","https://doi.org/10.1145/3643833.3656118","Open-Radio Access Network (O-RAN) is the next evolutionary step in mobile network architecture and operations and the Near-Real Time RAN Intelligent Controller (Near-RT RIC) plays a central role in the O-RAN architecture as it interfaces between the orchestration layer and next generation eNodeBs. In this paper we highlight the architectural weakness of a centralized controller in O-RAN by first drawing parallels with the Software-Defined Networking (SDN) controller. We then present a two part security evaluation of two open-source Near-RT RICs (μONOS and OSC), focused on the newly introduced A1 interface of the Near-RT RIC. In the first part of our evaluation, we evaluate the supply-chain risks of μONOS and OSC using off-the-shelf open-source dependency analysis and configuration file analysis tools. In the second part, we present our run-time security testing of the A1 API implemented by μONOS and OSC using our custom O-RAN A1 Interface Testing Tool (OAITT). Our supply-chain risk analysis shows that both the open-source Near-RT RICs we evaluated have multiple dependency risks and weak or insecure configurations. We identified 211 and 285 known dependency vulnerabilities in μONOS and OSC respectively of which 82 and 190 dependencies were rated as high CVSS respectively. The A1 interface contributed to a majority of the dependency risks in both Near-RT RICs. From a security misconfiguration perspective, we identified issues concerning access control, lack of encryption and poor secret management. Our run-time testing of OSC and μONOS revealed the following. First, both Near-RT RICs lack TLS for the A1 interface. Second, malicious Non-Real Time RAN Intelligent Controller (Non-RT RIC)s or rApps that reside in the Non-RT RIC could tamper with policies installed in the Near-RT RIC which can impact the availability of the O-RAN. Third, the A1 protocol could be exploited by Non-RT RICs for covert communication via the Near-RT RIC. Fourth, the A1 implementation by μONOS was vulnerable to degradation of service attacks (10-60s response time for GET requests) and a denial of service attack, the latter has been ethically reported and a fix is underway.","2024","2025-03-18 09:11:59","2025-03-18 09:11:59","","277–287","","","","","","","WiSec '24","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Seoul, Republic of Korea","","","","near-real time ric; o-ran; security testing; software security","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3Q43B9I7","conferencePaper","2022","Khalloof, Hatem; Ciftci, Sergen; Shahoud, Shadi; Duepmeier, Clemens; Foerderer, Kevin; Hagenmeyer, Veit","Facilitating the hybridization of parallel evolutionary algorithms in cluster computing environments","Proceedings of the Genetic and Evolutionary Computation Conference Companion","978-1-4503-9268-6","","10.1145/3520304.3533997","https://doi.org/10.1145/3520304.3533997","Evolutionary Algorithms (EAs) need domain-specific adaptations for achieving better results, tend to converge to suboptimal solutions and are computationally expensive when they are applied to complex and large-scale optimization problems. For addressing these challenges, hybridizing EAs with other algorithms and methods and parallelizing them in cluster computing environments represent essential solutions. In the present paper, a new software solution for supporting the hybridizations of parallel EAs is proposed. Unlike other software solutions for hybridizing EAs, the proposed software solution provides a flexible, generic and scalable mechanism for integrating any algorithmic approach like a Machine Learning (ML) algorithm to seed the initial population of parallel EAs. It is designed based on three modern software technologies, namely microservices, container virtualization and the publish/subscribe messaging paradigm. The applicability and generality of the presented software solution is tested by hybridizing the General Learning Evolutionary Algorithm and Method (GLEAM) with ML techniques for solving the problem of scheduling Distributed Energy Resources (DERs). The benchmarking tests are performed in a cluster computing environment. The obtained results show that the new software solution represents a successful approach to facilitate the hybridization of parallel EAs paving the road for future applications of EAs in several domains.","2022","2025-03-18 09:11:59","2025-03-18 09:11:59","","2001–2008","","","","","","","GECCO '22","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Boston, Massachusetts","","","","microservice; scalability; container; global model; hybrid evolutionary algorithms; parallel computing; parallel evolutionary algorithms; scheduling distributed energy resources; virtualization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2YNTZH8D","book","2025","","ICDCN '25: Proceedings of the 26th International Conference on Distributed Computing and Networking","","979-8-4007-1062-9","","","","","2025","2025-03-18 09:11:59","2025-03-18 09:11:59","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8NBHKQHD","book","2023","","EdgeSys '23: Proceedings of the 6th International Workshop on Edge Systems, Analytics and Networking","","979-8-4007-0082-8","","","","","2023","2025-03-18 09:11:59","2025-03-18 09:11:59","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2XS7YMGM","conferencePaper","2024","Wang, Li; Jiang, Yankai; Mi, Ningfang","Advancing Serverless Computing for Scalable AI Model Inference: Challenges and Opportunities","Proceedings of the 10th International Workshop on Serverless Computing","979-8-4007-1336-1","","10.1145/3702634.3702950","https://doi.org/10.1145/3702634.3702950","Artificial Intelligence (AI) model inference has emerged as a crucial component across numerous applications. Serverless computing, known for its scalability, flexibility, and cost-efficiency, is an ideal paradigm for executing AI model inference tasks. This survey provides a comprehensive review of recent research on AI model inference systems in serverless environments, focusing on studies published since 2019. We investigate system-level advancements aimed at optimizing performance and cost-efficiency through a range of innovative techniques. By analyzing high-impact papers from leading venues in AI model inference and serverless computing, we highlight key breakthroughs and solutions. This survey serves as a valuable resource for both practitioners and academic researchers, offering critical insights into the current state and future trends in integrating AI model inference with serverless architectures. To the best of our knowledge, this is the first survey that includes Large Language Models (LLMs) inference in the context of serverless computing.","2024","2025-03-18 09:11:59","2025-03-18 09:11:59","","1–6","","","","","","","WoSC10 '24","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Hong Kong, Hong Kong","","","","serverless computing; DL inference; LLMs inference; ML inference","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KH2PKE6W","conferencePaper","2024","Xu, Chi; Qian, Rongsheng; Fang, Hao; Ma, Xiaoqiang; Atlas, William I.; Liu, Jiangchuan; Spoljaric, Mark A.","SALINA: Towards Sustainable Live Sonar Analytics in Wild Ecosystems","Proceedings of the 22nd ACM Conference on Embedded Networked Sensor Systems","979-8-4007-0697-4","","10.1145/3666025.3699323","https://doi.org/10.1145/3666025.3699323","Sonar radar captures visual representations of underwater objects and structures using sound wave reflections, making it essential for exploration, mapping, and continuous surveillance in wild ecosystems. Real-time analysis of sonar data is crucial for time-sensitive applications, including environmental anomaly detection and in-season fishery management, where rapid decision-making is needed. However, the lack of both relevant datasets andpre-trained DNN models, coupled with resource limitations in wild environments, hinders the effective deployment and continuous operation of live sonar analytics.We present SALINA, a sustainable live sonar analytics system designed to address these challenges. SALINA enables real-time processing of acoustic sonar data with spatial and temporal adaptations, and features energy-efficient operation through a robust energy management module. Deployed for six months at two inland rivers in British Columbia, Canada, SALINA provided continuous 24/7 underwater monitoring, supporting fishery stewardship and wildlife restoration efforts. Through extensive real-world testing, SALINA demonstrated an up to 9.5% improvement in average precision and a 10.1% increase in tracking metrics. The energy management module successfully handled extreme weather, preventing outages and reducing contingency costs. These results offer valuable insights for long-term deployment of acoustic data systems in the wild.","2024","2025-03-18 09:11:59","2025-03-18 09:11:59","","68–81","","","","","","","SenSys '24","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Hangzhou, China","","","","edge computing; sustainability; edge-cloud collaboration; internet of things; live analytics; sensing; solar power; sonar radar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8PXKAHNH","book","2024","","ICDIS '24: Proceedings of the 2024 International Symposium on Integrated Circuit Design and Integrated Systems","","979-8-4007-1822-9","","","","","2024","2025-03-18 09:11:59","2025-03-18 09:11:59","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CCU6WDP8","book","2024","","SEATED '24: Proceedings of the 1st Workshop on Serverless at the Edge","","979-8-4007-0647-9","","","","","2024","2025-03-18 09:11:59","2025-03-18 09:11:59","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y9DIDSBI","conferencePaper","2019","Hartley, Tim; Zakkak, Foivos S.; Kotselidis, Christos; Luján, Mikel","An analysis of call-site patching without strong hardware support for self-modifying-code","Proceedings of the 16th ACM SIGPLAN International Conference on Managed Programming Languages and Runtimes","978-1-4503-6977-0","","10.1145/3357390.3361027","https://doi.org/10.1145/3357390.3361027","With micro-services continuously gaining popularity and low-power processors making their way into data centers, efficient execution of managed runtime systems on low-power architectures is also gaining interest. Apart from the inherent performance differences between high and low power processors, porting a managed runtime system to a low-power architecture may result in spuriously introducing additional overheads and design trade-offs. In this work we investigate how the lack of strong hardware support for Self Modifying Code (SMC) in low-power architectures, influences Just-In-Time (JIT) compilation and execution in modern virtual machines. In particular, we examine how low-power architectures, with no or limited hardware support for SMC, impose restrictions on call-site implementations, when the latter need to be patchable by the runtime system. We present four different memory-safe implementations for call-site generation and discuss their advantages and disadvantages in the absence of strong hardware support for SMC. Finally, we evaluate each technique on different workloads using micro-benchmarks and we evaluate the best two techniques on the Dacapo benchmark suite showcasing performance differences up to 15%.","2019","2025-03-18 09:11:59","2025-03-18 09:11:59","","131–143","","","","","","","MPLR 2019","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Athens, Greece","","","","AArch64; JIT compilation; RISC; Self modifying code","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y4H7VYDS","book","2024","","ICSSP '24: Proceedings of the 2024 International Conference on Software and Systems Processes","","979-8-4007-0991-3","","","","","2024","2025-03-18 09:11:59","2025-03-18 09:11:59","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WLJH3V8W","book","2022","","EuroPLop '22: Proceedings of the 27th European Conference on Pattern Languages of Programs","","978-1-4503-9594-6","","","","","2022","2025-03-18 09:11:59","2025-03-18 09:11:59","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B3JLYZ3Q","conferencePaper","2024","Souza, Abel; Jasoria, Shruti; Chakrabarty, Basundhara; Bridgwater, Alexander; Lundberg, Axel; Skogh, Filip; Ali-Eldin, Ahmed; Irwin, David; Shenoy, Prashant","CASPER: Carbon-Aware Scheduling and Provisioning for Distributed Web Services","Proceedings of the 14th International Green and Sustainable Computing Conference","979-8-4007-1669-0","","10.1145/3634769.3634812","https://doi.org/10.1145/3634769.3634812","There has been a significant societal push towards sustainable practices, including in computing. Modern interactive workloads such as geo-distributed web-services exhibit various spatiotemporal and performance flexibility, enabling the possibility to adapt the location, time, and intensity of processing to align with the availability of renewable and low-carbon energy. An example is a web application hosted across multiple cloud regions, each with varying carbon intensity based on their local electricity mix. Distributed load-balancing enables the exploitation of low-carbon energy through load migration across regions, reducing web applications carbon footprint. In this paper, we present CASPER, a carbon-aware scheduling and provisioning system that primarily minimizes the carbon footprint of distributed web services while also respecting their Service Level Objectives (SLO). We formulate CASPER as an multi-objective optimization problem that considers both the variable carbon intensity and latency constraints of the network. Our evaluation reveals the significant potential of CASPER in achieving substantial reductions in carbon emissions. Compared to baseline methods, CASPER demonstrates improvements of up to 70% with no latency performance degradation.","2024","2025-03-18 09:11:59","2025-03-18 09:11:59","","67–73","","","","","","","IGSC '23","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Toronto, ON, Canada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KCDZ5S2J","book","2024","","EuroMLSys '24: Proceedings of the 4th Workshop on Machine Learning and Systems","","979-8-4007-0541-0","","","","","2024","2025-03-18 09:11:59","2025-03-18 09:11:59","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
