"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"An Empirical Analysis of Load Balancing Issues in Fog Computing Environment","K. R. P. Kumar; G. M. Siddesh; J. Ananda Babu","Department of Computer Science & Engineering M S, Ramaiah Institute of Technology, Bangalore, India; Department of Artificial Intelligence & Data Science M S, Ramaiah Institute of Technology, Bangalore, India; Department of Information Science and Engineering, Malnad College of Engineering Hassan, India",2024 Second International Conference on Data Science and Information System (ICDSIS),"18 Jul 2024","2024","","","1","5","Fog Computing (FC) is a distributed paradigm that complements cloud computing in terms of service delivery. By extending storage and computation of the network edge, fog systems enable location awareness and mobility support, while also resolving the issue of service computing for delay-sensitive applications. A crucial component of fog networks is load balancing, which prevents fog nodes from becoming under or overloaded. In recent years, only a limited number of studies have been conducted on load-balancing methods in fog networks. This paper provides a thorough assessment of the load-balancing techniques used in fog computing, covering approximate, accurate, fundamental, and hybrid methods. This paper also examines load balancing metrics in fog networks, including all benefits and drawbacks associated with the selected load balancing algorithms. The evaluation methods considered for each study are investigated. Additionally, the primary unresolved issues and potential developments for these systems are discussed.","","979-8-3503-8166-5","10.1109/ICDSIS61070.2024.10594459","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10594459","fog computing;IOT;load balancing;cloud computing;virtualization","Measurement;Location awareness;Cloud computing;Processor scheduling;Service computing;Load management;Software","","","","21","IEEE","18 Jul 2024","","","IEEE","IEEE Conferences"
"SHARP: A Distribution-Based Framework for Reproducible Performance Evaluation","V. Mittal; P. Bruel; M. Faloutsos; D. Milojicic; E. Frachtenberg","Hewlett Packard Labs, USA; Hewlett Packard Labs, USA; University of California, Riverside; Hewlett Packard Labs, USA; Hewlett Packard Labs, USA",2024 IEEE International Symposium on Workload Characterization (IISWC),"28 Nov 2024","2024","","","82","93","Performance evaluation studies often produce unreliable or irreproducible results because: (a) measurements have high variability due to multiple system variables and diverse operational conditions, (b) reported results are often focused on point-summary statistics, such as average values. Despite recent efforts, there does not exist a general framework to assess and compare the performance of high-performance systems in a principled and reproducible way.This paper addresses this critical gap by introducing Sharp, an open-source framework designed to redefine performance evaluation following a reproducibility-first approach. Sharp enables and facilitates a comprehensive characterization of the performance distribution of an application, while orchestrating experiments efficiently. Sharp addresses these key challenges using (a) robust performance analysis and comparison with Similarity Metrics; (b) the automatic determination of a reliable sample size through a diverse set of Stopping Rules; and (c) comprehensive recording of experimental conditions and results.We showcase the need for and advantages of Sharp by evaluating the performance of 20 Rodinia benchmarks on 3 HPC servers with different CPU and GPU configurations. We empirically evaluate Sharp to expose the need for distribution-based statistics, and demonstrate how the stopping rules of Sharp attain reliable performance results while minimizing resource usage up to ∼90% relative to a large fixed number of experiments sufficient enough to establish ground-truth. We see the Sharp framework as a fundamental step towards providing customers and engineers with a reproducible and reliable way to reason and compare the performance of HPC applications and infrastructure.","2835-2238","979-8-3503-5603-8","10.1109/IISWC63097.2024.00017","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10763588","Performance evaluation;Reproducibility;Benchmarking","Performance evaluation;Graphics processing units;Benchmark testing;Reliability engineering;Reproducibility of results;Software reliability;Recording;Performance analysis;Servers;Open source software","","","","37","IEEE","28 Nov 2024","","","IEEE","IEEE Conferences"
"Real-Time Climate Monitoring and Disaster Early Warning Algorithm Based on Sensor Network and Cloud Computing","R. Cai; C. Su","Urumqi Meteorological Bureau, Urumqi, Xinjiang Uygur Autonomous Region, China; Urumqi Meteorological Bureau, Urumqi, Xinjiang Uygur Autonomous Region, China",2024 International Conference on Telecommunications and Power Electronics (TELEPE),"18 Oct 2024","2024","","","921","926","With the increasing frequency of climate change and the continuous occurrence of disaster events, real-time climate monitoring and disaster early warning have become important measures to ensure social security. Based on the combination of sensor network (SN) and cloud computing, this study proposes an algorithm for real-time climate monitoring and disaster early warning. Firstly, this paper designs a meteorological data acquisition system based on SN, and uploads the data to the cloud computing platform for real-time processing and analysis. Secondly, the paper proposes a real-time climate monitoring algorithm based on machine learning, which can effectively monitor meteorological changes and extract key features. On this basis, this paper designs a disaster early warning algorithm, which can timely warn potential disaster risks through the analysis and comprehensive evaluation of real-time meteorological data. Through the design and deployment of the system and the optimization and verification of the algorithm, the paper verifies the feasibility and effectiveness of the real-time climate monitoring and disaster early warning algorithm combining SN with cloud computing in practical application. The experimental results show that the algorithm can realize accurate monitoring of meteorological changes and timely warning of disaster risks in a short time, which provides important support for meteorological disaster prevention and emergency response.","","979-8-3503-6921-2","10.1109/TELEPE64216.2024.00172","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10714122","Sensor network;cloud computing;disaster early warning;Real-time climate monitoring","Cloud computing;Climate change;Machine learning algorithms;Disasters;Feature extraction;Emergency services;Real-time systems;Frequency measurement;Monitoring;Meteorology","","","","12","IEEE","18 Oct 2024","","","IEEE","IEEE Conferences"
"Next-Generation Cloud Databases: Balancing Performance, Sustainability, and Resource Management","M. Bachras; S. Tijanic; S. Zhang; Y. Zhang; B. Yan; L. W. Piu; H. -A. Jacobsen","University of Toronto, Toronto, Canada; University of Toronto, Toronto, Canada; University of Toronto, Toronto, Canada; University of Toronto, Toronto, Canada; University of Toronto, Toronto, Canada; University of Toronto, Toronto, Canada; University of Toronto, Toronto, Canada",2024 34th International Conference on Collaborative Advances in Software and COmputiNg (CASCON),"17 Jan 2025","2024","","","1","5","This study enhances cloud database technologies for cyber-physical systems and IoT applications, addressing four key challenges: memory constraints, environmental impact, query performance, and serverless resource management. We introduce REMON, a network-based solution extending server memory capacity, and Krysha, a framework optimizing serverless microservices. Our research also includes an environmental impact assessment of analytical databases and explores hardware-conscious query tuning. Through extensive experiments, we demonstrate significant improvements in efficiency, scalability, and sustainability of cloud database systems. These advancements offer valuable solutions for managing large-scale data in complex digital ecosystems, with implications for both performance optimization and environmental considerations in cloud computing.","","979-8-3315-0483-0","10.1109/CASCON62161.2024.10837926","ORF; NSERC; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10837926","cloud computing;resource allocation;databases;query tuning;sustainability","Cloud computing;Scalability;Microservice architectures;Software;Resource management;Servers;Sustainable development;Tuning;Optimization;Next generation networking","","","","17","IEEE","17 Jan 2025","","","IEEE","IEEE Conferences"
"Understanding Delays in AF_XDP-based Applications","K. C. du Perron; D. L. Pacheco; F. Huet","Université Côte d'Azur; CNRS, I3S, France; Université Côte d'Azur; CNRS, I3S, France; Université Côte d'Azur; CNRS, I3S, France",ICC 2024 - IEEE International Conference on Communications,"20 Aug 2024","2024","","","5497","5502","Packet processing on Linux can be slow due to its complex network stack. To solve this problem, there are two main solutions: eXpress Data Path (XDP) and Data Plane Development Kit (DPDK). XDP and the AF _XDP socket offer full interoperability with the legacy system and is being adopted by major internet players like Open vSwitch or Facebook. While the performance evaluation of AF _XDP against the legacy protocol stack in the kernel or against DPDK has been studied in the literature, the impact of the multiple socket parameters and the system configuration on its latency has been left aside. To address this, we conduct an experimental study to understand the XDP/AF _XDP ecosystem and detect microseconds delays to better architect future latency-sensitive applications. Since the performance of AF _XDP depends on multiple parameters found in different layers, finding the configuration minimizing its latency is a challenging task. We rely on a classification algorithm to group the performance results, allowing us to easily identify parameters with the biggest impact on performance at different loads. Last, but not least, we show that some configurations can significantly decrease the benefits of AF _XDP, leading to undesirable behaviors, while other configurations are able to reduce such round trip delays to an impressive value of 6.5 μS in the best case, including the tracing overhead. In summary, AF _XDP is a promising solution, and careful selection of both application and socket parameters can significantly improve performance.","1938-1883","978-1-7281-9054-9","10.1109/ICC51166.2024.10622351","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10622351","Latency;XDP;AF _XDP;High Performance;Linux;Network Drivers","Social networking (online);Sockets;Quality of service;Delays;Servers;Kernel;Task analysis","","","","27","IEEE","20 Aug 2024","","","IEEE","IEEE Conferences"
"Analyzing the Power Consumption in Cloud-Native 5/6G Ecosystems","R. Bolla; R. Bruschi; F. Davoli; C. Lombardo; N. S. Martinelli","S2N National Lab., CNIT, Italy; S2N National Lab., CNIT, Italy; S2N National Lab., CNIT, Italy; S2N National Lab., CNIT, Italy; DITEN, University of Genoa, Italy",2023 IEEE International Conference on Communications Workshops (ICC Workshops),"23 Oct 2023","2023","","","611","617","The Fifth generation(5G) technology moves a step forward from the previous generations by natively supporting vertical applications with real time and low latency requirements. However, the resultant increase of computing resources will cause a consequent increase in the energy requirement and an impact on the carbon footprint. To this end, it is of paramount importance to involve all the stakeholders leveraging on the 5/6G ecosystem, by making them aware of the impact of their applications and network services on the underlying hardware infrastructure and promote, through economic incentives, a new value chain that puts energy efficiency in the spotlight. To achieve this goal, monitoring tools are required to measure the performance and resource consumption at the infrastructure level and map it to the virtual images on top of it to infer the consumption ascribable to a vertical application or a network function. Specifically, this paper analyzes the resource and power consumption of a Kubernetes container, focusing on the breakdown of CPU usage, wakeups and power consumed by the individual kernel processes in the presence of traffic varying in load and composition. Experimental results compare an application by itself with its containerized counterpart and show that the latter requires much more time and effort to process data, and uses more resources compared to a stand-alone application.","2694-2941","979-8-3503-3307-7","10.1109/ICCWorkshops57953.2023.10283755","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10283755","5/6G;energy efficiency;containerization","Power demand;Conferences;Ecosystems;Focusing;Real-time systems;Hardware;Stakeholders","","","","20","IEEE","23 Oct 2023","","","IEEE","IEEE Conferences"
"Enabling DVFS Side-Channel Attacks for Neural Network Fingerprinting in Edge Inference Services","E. Malan; V. Peluso; A. Calimera; E. Macii","Department of Control and Computer Engineering, Politecnico di Torino, Turin, Italy; Department of Control and Computer Engineering, Politecnico di Torino, Turin, Italy; Department of Control and Computer Engineering, Politecnico di Torino, Turin, Italy; Interuniversity Department of Regional and Urban Studies and Planning, Politecnico di Torino, Turin, Italy",2023 IEEE/ACM International Symposium on Low Power Electronics and Design (ISLPED),"19 Sep 2023","2023","","","1","6","The Inference-as-a-Service (IaaS) delivery model provides users access to pre-trained deep neural networks while safeguarding network code and weights. However, IaaS is not immune to security threats, like side-channel attacks (SCAs), that exploit unintended information leakage from the physical characteristics of the target device. Exposure to such threats grows when IaaS is deployed on distributed computing nodes at the edge. This work identifies a potential vulnerability of low-power CPUs that facilitates stealing the deep neural network architecture without physical access to the hardware or interference with the execution flow. Our approach relies on a Dynamic Voltage and Frequency Scaling (DVFS) side-channel attack, which monitors the CPU frequency state during the inference stages. Specifically, we introduce a dedicated load-testing methodology that imprints distinguishable signatures of the network on the frequency traces. A machine learning classifier is then used to infer the victim architecture. Experimental results on two commercial ARM Cortex-A CPUs, the A72 and A57, demonstrate the attack can identify the target architecture from a pool of 12 convolutional neural networks with an average accuracy of 98.7% and 92.4%","","979-8-3503-1175-4","10.1109/ISLPED58423.2023.10244398","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10244398","Inference-as-a-Service;Convolutional Neural Networks;Side-Channel Attacks;DVFS","Privacy;Program processors;Image edge detection;Computer architecture;Side-channel attacks;Fingerprint recognition;Particle measurements","","","","26","IEEE","19 Sep 2023","","","IEEE","IEEE Conferences"
"Hyper-5G: A Cross-Atlantic Digital Twin Testbed for Next Generation 5G IoT Networks and Beyond","A. Hakiri; S. B. Yahia; S. Gokhale Aniruddha","ISSAT Mateur, University of Carthage, Tunisia; Dept of Software Science, Tallinn University of Technology, Tallinn, Estonia; Institute for Software Integrated Systems, Vanderbilt University, Nashville, TN, USA",2023 IEEE 26th International Symposium on Real-Time Distributed Computing (ISORC),"2 Aug 2023","2023","","","230","235","This paper introduces the Hyper-5G research project, which aims at developing and evaluating an experimental proof of concept of a cross-Atlantic Network Digital Twin for the future wireless mobile 5G and beyond (B5G). Hyper-5G project brings innovative capabilities to allow distributed twins to replicate the 5G IoT network infrastructure digitally. Hyper-5G project interconnects two geographically distributed edge-cloud infrastructures, i.e., Grid5000 in Europe and Chameleon cloud in the US, to assess the feasibility of deploying new 5G IoT services using the twin. Hyper-5G offers an open European platform to experiment with different IoT scenarios, ranging from smart agriculture to healthcare, connected cars, etc. In the USA, Hyper-5G deploys the DT Hub inside the Chameleon cloud, connected to CHI-Edge IoT testbed, to enable emulating real-world IoT scenarios such as connected robots, smart cities, and smart grids, etc.","2770-162X","979-8-3503-3902-4","10.1109/ISORC58943.2023.00041","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10196897","Digital Twin;Real-Time IoT;Federated Learning;Mobile Edge;Predictive Analytic","Wireless communication;Analytical models;5G mobile communication;Computational modeling;Europe;Distributed databases;Distance measurement","","","","21","IEEE","2 Aug 2023","","","IEEE","IEEE Conferences"
"Energy management strategy and software design for shore power DC microgrid system","C. Liu; Y. Yu; W. Ye; S. Xu; B. Qu; P. Yang","Dept of Power Consumption and Energy Efficiency, China Electric Power Research Institute Co. Ltd, Beijing, China; Tangshan Institute, Southwest Jiaotong University, Chengdu, China; School of Electrical Engineering, Southwest Jiaotong University, Chengdu, China; School of Electrical Engineering, Southwest Jiaotong University, Chengdu, China; Dept of Power Consumption and Energy Efficiency, China Electric Power Research Institute Co. Ltd, Beijing, China; School of Electrical Engineering, Southwest Jiaotong University, Chengdu, China","2023 IEEE Transportation Electrification Conference and Expo, Asia-Pacific (ITEC Asia-Pacific)","2 Jan 2024","2023","","","1","7","Shore power technology refers to the use of utility power to ship power supply when the ship calls at the port, instead of marine fuel generators for power generation, because most of the utility power from thermal power generation, the same will increase carbon emissions, which is not the true meaning of low-carbon environmental protection, and port shore power can be accessed to more new energy, but only a small number of ports to use the new energy of the port to provide green renewable energy for the ships calling at the port. Aiming at the above situation, this paper designs a DC microgrid system solution for shore power with new energy access, which includes a DC microgrid system structure for port situations, an energy management strategy (to maintain the stability of the DC microgrid while making full use of the new energy in the port to provide green shore power for ships docking at the port), a simple and efficient seamless switching strategy for shore power (to realize the fast connection between ship and shore), and a software system with control and monitoring (to ensure the stable and efficient operation of the shore power microgrid system).","","979-8-3503-1427-4","10.1109/ITECAsia-Pacific59272.2023.10372327","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10372327","Green Port;Shore Power Microgrid System;Energy Management Strategy;Seamless Switching Strategy;Software Design","Green products;Microgrids;Switches;Seaports;Software systems;Marine vehicles;Energy management","","","","11","IEEE","2 Jan 2024","","","IEEE","IEEE Conferences"
"An IoT-Based Architecture for Real-Time Emission Monitoring at Construction Sites","T. Sepanosian; X. Küpers; P. Joza; F. Massah; R. Bemthuis","University of Twente, Enschede, the Netherlands; University of Twente, Enschede, the Netherlands; University of Twente, Enschede, the Netherlands; University of Twente, Enschede, the Netherlands; University of Twente, Enschede, the Netherlands",2024 26th International Conference on Business Informatics (CBI),"19 Dec 2024","2024","","","139","148","The construction industry is under increasing pressure to reduce its environmental impact while preserving operational efficiency. The widespread adoption of wireless sensing, processing, and communication technologies at construction sites marks a significant advancement, yet the use of real-time sensor data to decrease environmental footprints is still limited. This gap highlights the need to explore how site stakeholders and compliance regulators can effectively integrate emergent services, such as those enabled by Internet of Things (IoT) technologies, into their dynamic planning processes. In this paper, we present an IoT-based architecture designed for real-time emission monitoring at construction sites to enhance environmental sustainability and operational effectiveness. We demonstrate the use of this architecture with an illustrative scenario, named “EcoWatch”, which employs a single-board computer connected to a variety of IoT-enabled sensors to monitor key pollutants, including CO2, particulate matter, temperature, and humidity. EcoWatch is both customizable and scalable, offering potential benefits for regulatory compliance and operational efficiency within the construction sector. The capability to deliver real-time data insights enables stakeholders to implement proactive environmental management strategies, potentially contributing to advancing sustainable practices in the construction industry.","2378-1971","979-8-3315-2909-3","10.1109/CBI62504.2024.00025","Ministry of Infrastructure and Water Management; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10801270","Real-time Emission Monitoring;Construction Sites;Built Environment;Enterprise Architecture;IoT","Temperature sensors;Temperature measurement;Wireless communication;Wireless sensor networks;Computer architecture;Real-time systems;Stakeholders;Internet of Things;Monitoring;Construction industry","","","","39","IEEE","19 Dec 2024","","","IEEE","IEEE Conferences"
"A Brief Review of Population-based Methods for Task Offloading in Cloud-to-Edge Continuum","A. Chourlias; T. Theodoropoulos; J. Violos; A. Leivadeas; K. Tserpes; C. -K. Zalachoris","Dept. of Informatics & Telematics, Harokopio University, Athens, Greece; Dept. of Informatics & Telematics, Harokopio University, Athens, Greece; Dept. of Software & IT Engineering, École de Technologie Supérieure, Montreal, Canada; Dept. of Software & IT Engineering, École de Technologie Supérieure, Montreal, Canada; Dept. of Informatics & Telematics, Harokopio University, Athens, Greece; Dept. of Informatics & Telematics, Harokopio University, Athens, Greece",2023 IEEE 12th International Conference on Cloud Networking (CloudNet),"9 Apr 2024","2023","","","448","453","Task offloading is one of the most important issues in the cloud-to-edge continuum in order to optimise quality of services metrics and maximize the revenue for users and providers. While the literature includes multiple mathematical, machine learning and control theory models each of them have its limitations such as the lack of a mathematical formulation or the requirement of historical training dataset. Population-based methods including swarm intelligence and evolutionary computation algorithms have many advantages that make them prominent meta-heuristic solutions into many combinatorial problems. Even if various population-based methods have been proposed for specific orchestration tasks in the distributed computing field, there is not any paper that presents and experimental compares them. In this paper we provide a comprehensive overview of the most popular population-based methods and discuss their pros and cons for their applicability for the task offloading challenge. We also make experiments with Google Cluster Dataset and conclude that particle swarm optimization significantly surpasses the other methods.","2771-5663","979-8-3503-1306-2","10.1109/CloudNet59005.2023.10490076","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10490076","","Training;Measurement;Machine learning algorithms;Reviews;Metaheuristics;Quality of service;Machine learning","","","","17","IEEE","9 Apr 2024","","","IEEE","IEEE Conferences"
"Green Computing Implementation for Indonesian Higher Education Adopting Serverless Microservices Architecture","G. H. Prathama; P. E. G. Gunawan; A. W. O. Gama","Information Technology Department, Universitas Pendidikan Nasional, Denpasar, Indonesia; Informatics Department, Institut Bisnis dan Teknologi Indonesia, Denpasar, Indonesia; Information Technology Department, Universitas Pendidikan Nasional, Denpasar, Indonesia",2024 10th International Conference on Smart Computing and Communication (ICSCC),"1 Oct 2024","2024","","","323","327","Sustainability poses a significant challenge within the realm of global information technology, especially within the resource-intensive settings of higher education. The present research delves into the application of serverless microservices architecture in universities in Indonesia as a prospective solution for eco-friendly computing. Through the utilization of cutting-edge serverless technologies, a prototype representing the IT framework of an Indonesian institution of higher education was formulated and assessed. The outcomes of this investigation reveal that the adoption of serverless microservices not only improves operational effectiveness but also brings about a notable reduction in energy consumption and carbon footprints. These findings offer valuable perspectives for academic leaders and IT experts who aspire to shift towards more sustainable IT infrastructures.","","979-8-3503-6310-4","10.1109/ICSCC62041.2024.10690844","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10690844","Cost Efficiency;cloud computing;private universities;serverless computation;microservices architecture;green computing","Energy consumption;Scalability;Education;Microservice architectures;Prototypes;Computer architecture;Computational efficiency;Resource management;Sustainable development;Information technology","","","","17","IEEE","1 Oct 2024","","","IEEE","IEEE Conferences"
"Node.js Energy Awareness on Asymmetric Multi-Processing Systems","H. Hu; K. B. Kent; J. Siu; M. Dawson","Faculty of Computer Science, University of New Brunswick; Faculty of Computer Science, University of New Brunswick; IBM Cloud and Cognitive Software, IBM Canada; Node.js Lead for IBM and Red Hat, Red Hat Canada",2024 34th International Conference on Collaborative Advances in Software and COmputiNg (CASCON),"17 Jan 2025","2024","","","1","10","New hardware platforms like hybrid-architecture CPUs with different kinds of cores are the essential units that make computing devices more energy efficient. In this paper, we explore the energy consumption pattern of Node.js applications on modern hardware and suggest how we can improve it based on our findings. Node.js is a JavaScript runtime that powers Node.js applications in the cloud. In this research we combine hybrid-architecture CPUs with Node.js to analyze the energy consumption pattern of the applications. The results show that by wisely using different configurations of CPU cores, we can save energy and meet service quality requirements. This hypothesis has been verified by the approach we proposed. We provide recommendations for software developers and cloud service providers on how to make better use of energy on such systems.","","979-8-3315-0483-0","10.1109/CASCON62161.2024.10837822","Natural Sciences and Engineering Research Council of Canada (NSERC)(grant numbers:501197–16); New Brunswick Innovation Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10837822","Node.js;energy;Asymmetric Multi-Processing;Heterogeneous Multi-Processing;Hybrid Architecture","Energy consumption;Runtime;Collaboration;Computer architecture;Software;Hardware;Energy efficiency","","","","23","IEEE","17 Jan 2025","","","IEEE","IEEE Conferences"
"Experimental Evaluation of the Effectiveness of Virtualized Mobile Core Networks in the Real Commercial Network Environment","D. P. Quang; H. N. Tai; H. N. Dac; A. D. The; H. L. Van; A. T. Tuan","Mobile Switching Technologies Center, Viettel High Technology Corporation, Hanoi, Vietnam; School of Electrical & Electronic Èngineering, Hanoi University of Science and Technology, Hanoi, Vietnam; Mobile Switching Technologies Center, Viettel High Technology Corporation, Hanoi, Vietnam; Mobile Switching Technologies Center, Viettel High Technology Corporation, Hanoi, Vietnam; Mobile Switching Technologies Center, Viettel High Technology Corporation, Hanoi, Vietnam; Mobile Switching Technologies Center, Viettel High Technology Corporation, Hanoi, Vietnam",2023 IEEE Conference on Network Function Virtualization and Software Defined Networks (NFV-SDN),"4 Dec 2023","2023","","","79","85","In the mobile communication, over the long term, traffic growth is driven by both the rising number of smartphone subscriptions and an increasing average data volume per subscription, fueled primarily by increasing view of the video content. The Evolve Packet Core (EPC) itself is a very complicated network and therefore its hardware and software systems bear a huge cost for the mobile network operators. The solution to this huge cost problem is network virtualization and softwarization. However, virtualization and softwarization come with the cost of performance decrease and, to a network operator, guaranteeing the network performance at the carrier-grade level is a very crucial task. In the past, most of the works have tried to verify those performance metrics on the laboratory and test-bed environment only and it may not works on real network environment. That said, on this paper, we would present our evaluation results of virtualized EPC components in real (commercial) network environment and compare it with those of the physical version. The results show that the virtual version can meet the carrier-grade quality and performance requirements of communication network providers.","2832-2231","979-8-3503-0254-7","10.1109/NFV-SDN59219.2023.10329616","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10329616","EPC;traffic growth;virtualization","Measurement;Costs;Laboratories;Software systems;Mobile communication;Hardware;Network function virtualization","","","","12","IEEE","4 Dec 2023","","","IEEE","IEEE Conferences"
"RADIANCE: A CASE Tool For Green Software Design","J. A. Larracoechea; S. Ilarri; P. Roose","LIUPPA Universitè de Pau et des Pays de L’Adour Anglet, France; I3A,Universidad de Zaragoza, Zaragoza, Spain; LIUPPA Universitè de Pau et des Pays de L’Adour Anglet, France",2024 32nd International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises (WETICE),"14 Feb 2025","2024","","","86","91","Regardless of the improvements in the efficiency of energy consumption of information and communication technology, energy consumption will forever be a requisite for software execution. Consequently, researchers have promoted the development of green and sustainable software with new development methods and tools. These, however, have been adopted with limited success due to technicalities and specific language/platform requirements. In this paper, we present RADIANCE: a web app for designing greener software with a model-driven approach based on the Behavior-Based Consumption Profiles (BBCP) external Domain-Specific Language (DSL). RADIANCE, in contrast to other tools, embraces users with different levels of knowledge about green software and software architecture. Moreover, RADIANCE assesses and rates, reports, and provides advice on the energy-consuming patterns of the software models created by the user, assisting them in identifying possible design changes that result in greener software designs from the initial stages of software development.","","979-8-3315-0587-5","10.1109/WETICE64632.2024.00024","Gobierno de Aragón; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10880285","Software design;Green software;Sustainable software;Energy consumption;Software development;Model Driven Software Development","Energy consumption;Software design;Computer aided software engineering;Software architecture;Green products;Software;Information and communication technology;DSL;Software development management;Domain specific languages","","","","32","IEEE","14 Feb 2025","","","IEEE","IEEE Conferences"
"Towards Digital Sustainability: Involving Cloud Users as Key Players","A. Mokhtari; B. Jonglez; T. Ledoux","IMT Atlantique, INRIA, LS2N, UMR CNRS 6004, Nantes, France; IMT Atlantique, INRIA, LS2N, UMR CNRS 6004, Nantes, France; IMT Atlantique, INRIA, LS2N, UMR CNRS 6004, Nantes, France",2024 IEEE International Conference on Cloud Engineering (IC2E),"14 Nov 2024","2024","","","126","132","Due to the rapid growth of Cloud services, data centers have become major energy consumers, resulting in significant CO2 emissions. Several infrastructure-focused strategies, such as resource consolidation, have been used to reduce the carbon footprint of Cloud infrastructure. However, end-users are often left out of the picture. Since they are the primary target of Cloud applications, it would be beneficial to actively involve them in reducing the carbon footprint of Cloud applications. In this paper, we offer end-users a way to influence the carbon footprint of Cloud applications they use. To this end, we ask end-users to select a high-level mode to control the carbon footprint of a Cloud application. We then design a dynamic adaptation algorithm that determines an appropriate configuration for the application for each request, based on the end-user mode and on the carbon intensity of the infrastructure energy sources. We implement and evaluate our system on a simple image-resizing application. We run experiments on SeDuCe, a Cloud infrastructure testbed partially powered by solar panels. Our results show that we save energy consumption by up to $84 \%$ when all end-users agree to degrade the quality of the application’s output, and we provide a good quality-energy trade-off when end-users make heterogeneous choices. In addition, we are able to improve quality by leveraging the available green energy budget.","2694-0825","979-8-3315-2869-0","10.1109/IC2E61754.2024.00021","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10749770","cloud computing;human-centered computing;digital sustainability;carbon footprint;green energy","Green energy;Energy consumption;Data centers;Protocols;Heuristic algorithms;Calibration;Solar panels;Proposals;Carbon;Carbon footprint","","","","21","IEEE","14 Nov 2024","","","IEEE","IEEE Conferences"
"Review of Opportunities, Challenges and Solutions for FaaS Performance and Security Management","M. Abdulrahman; R. Alqahtani; A. Bashar","Department of Computer Engineering, Prince Mohammad Bin Fahd University, Al-Khobar, Saudi Arabia; Department of Computer Engineering, Prince Mohammad Bin Fahd University, Al-Khobar, Saudi Arabia; Department of Computer Engineering, Prince Mohammad Bin Fahd University, Al-Khobar, Saudi Arabia",2024 International Conference on Inventive Computation Technologies (ICICT),"7 Jun 2024","2024","","","1392","1398","Cloud computing has fundamentally transformed Information Technology (IT) service delivery, providing users ubiquitous access to data and applications through the Internet while establishing an economically viable virtual IT solution. This study explores the evolution from traditional cloud models to contemporary innovations like Serverless computing and Function-as-a-Service (FaaS). FaaS introduces automated resource provisioning, enabling elastic scalability, while Serverless computing revolutionizes infrastructure management, marking a pivotal departure from traditional cloud approaches. The technical section navigates through the intricacies of various cloud models, accentuating the paradigm shift towards event-driven execution in FaaS and Serverless computing. It analyzes the inherent limitations and challenges within FaaS, including the notorious ""cold start"" problem and complexities related to collaboration and DevOps. Furthermore, this study illuminates the unique security aspects of Serverless computing, pinpointing vulnerabilities that differ from those in traditional cloud architectures. To address these challenges, strategic solutions are Reviewed, underscoring diligent attention to Service Level Agreements (SLAs), innovative workflow management systems, and efficient resource allocation through online resource managers. The paper also outlines potential future research directions, encompassing expansions of FaaS capabilities and integration with Software Development Kits (SDKs). In conclusion, the paper emphasizes the transformative impact of FaaS and Serverless computing on cloud technology, advocating for sustained research efforts to steer the future trajectory of computing.","2767-7788","979-8-3503-5929-9","10.1109/ICICT60155.2024.10544765","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10544765","Cloud Computing;Function-as-a-Service;Serverless Computing;Performance Management;Security Management","Technological innovation;Automation;Computational modeling;Scalability;Biological system modeling;Serverless computing;Aerodynamics","","","","20","IEEE","7 Jun 2024","","","IEEE","IEEE Conferences"
