"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"M77QJQX3","journalArticle","","","","MicroK8s the Lightweight Kubernetes","","","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85180914125&partnerID=40&md5=096fabfceda5a670575e9d0602c952aa","","","2025-10-22 19:07:31","2025-10-22 19:07:31","","","","","","","","","","","","","","","","","","Scopus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VFTA6CIW","conferencePaper","2020","Valera, H.H.A.; Dalmau, M.; Roose, P.; Larracoechea, J.; Herzog, C.","DRACeo: A smart simulator to deploy energy saving methods in microservices based networks","","","","10.1109/WETICE49692.2020.00026","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100714002&doi=10.1109%2fWETICE49692.2020.00026&partnerID=40&md5=6dde8162ca929d1cfeb833956e56d257","Nowadays, many researchers work to identify microservices-based application deployments and scheduling solutions to save energy without decreasing functional QoS. In this work, we present DRACeo: A simulator that allows facing this challenge in a simple and efficient way, enabling its users to focus uniquely on microservices deployment/scheduling algorithms and its hardware/software repercussions (load vs. energy consumption) without worrying about low-level network configurations or operating system issues. DRACeo is able to deploy and schedule (move, duplicate, start/stop) microservices and their dependencies on various devices with software and hardware heterogeneity (CPU, bandwidth, RAM, Battery, etc.), taking into account various scheduling heuristics algorithms: centralized vs non-centralized. To do this, DRACeo allows deploying custom network topologies based on client-server schemes or p2p distributions, where devices can (dis)appear, turn on/off obeying random circumstances or user strategies. Finally, the simulator performs relevant operations such as QoS definition, resource monitoring, calculation of energy saved and consumption tracking (at device and network level). We tested some ideas based on our previous work 'Kaligreen' to demonstrate the effectiveness of DRACeo. © 2020 IEEE.","2020","2025-10-22 19:07:31","2025-10-22 19:07:31","","94-99","","","2020-September","","","","","","","","","","","","","Scopus","","","","","","","","Computer hardware; Scheduling; microservices; Energy utilization; Energy conservation; CPU; Software and hardwares; Application deployment; energy; middleware; Network topology; consumption; hard disk; network; prototype; simulator; Energy saving methods; Hardware/software; Network configuration; Resource monitoring; Scheduling heuristics; Simulators","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Proceedings of the Workshop on Enabling Technologies: Infrastructure for Collaborative Enterprises, WETICE","","","","","","","","","","","","","","",""
"IDXHMNKJ","conferencePaper","2020","Khatami, A.A.; Purwanto, Y.; Ruriawan, M.F.","High availability storage server with kubernetes","","","","10.1109/ICITSI50517.2020.9264928","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099602167&doi=10.1109%2fICITSI50517.2020.9264928&partnerID=40&md5=70774a9615802659a5569457ca139864","High availability server (HAS) is a concept in which the server resources continuously available through any interference of the virtual and physical server. HAS is widely used for various purposes such as online trading services, business and Big Data needs. To optimize storage, it needs a special way to minimize costs incurred and be able to optimize the existing server. This research has implemented a system of high availability server using Kubernetes and distributed storage. The system was capable of meeting the resource requests even though one instance was interrupted. And if an instance was down, the services stored in the cluster could still be accessed through other instances. Based on the reliability and availability testing, the system was capable of meeting the high availability criteria, by reaching an uptime rate of 100%.  © 2020 IEEE.","2020","2025-10-22 19:07:31","2025-10-22 19:07:31","","74-78","","","","","","","","","","","","","","","","Scopus","","","","","","","","Kubernetes; Big data; Container; Server resources; Digital storage; High availability; Availability; Reliability and availability; Distributed storage; High availability server; Online trading; Resource request; Storage servers","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2020 International Conference on Information Technology Systems and Innovation, ICITSI 2020 - Proceedings","","","","","","","","","","","","","","",""
"4CUIMMA4","conferencePaper","2021","Liu, Z.; Yu, H.; Fan, G.; Chen, L.","Reliability Modeling and Analysis of Hospital Information System Based on Microservices","","","","10.1109/PIC53636.2021.9687027","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125802205&doi=10.1109%2fPIC53636.2021.9687027&partnerID=40&md5=a20e3378ecbb0a3ec75761621ef1d3f2","In recent years, modern hospital has a large scale, complex relationship, and hospital information system (HIS) due to rapid development of computer networks. But there is still a big gap for reliable use of clinical information and management system, especially in terms of fault prevention. The microservice architecture has great advantages for development and delivery of complex system. This paper proposes a novel microservice reliability model (MSRM) for HIS based on the formalism of Predicate Petri net (PrT net). First, microservice reliability requirement design is given and PrT net is used to model the reliability of microservice, and the corresponding syntax and semantics are also presented. Then the redundancy and circuit breaker is designed by using PrT net, a composition strategy is proposed and the reliability of microservices is analyzed qualitatively and quantitatively. Based on the constructed MSRM, the correctness of PrT net modeling and effectiveness of the strategies have been proven theoretically. Finally, a public healthcare case is used to explain modeling process, and verify the effectiveness of proposed method. Experimental results show that the strategy for HIS microservice reliability is effective.  © 2021 IEEE.","2021","2025-10-22 19:07:31","2025-10-22 19:07:31","","313-318","","","","","","","","","","","","","","","","Scopus","","","","","","","","Information management; Large-scales; Network architecture; Complex networks; Microservice architecture; Semantics; Electric circuit breakers; Redundancy; Petri nets; Reliability modelling; Software reliability; Software-Reliability; Information systems; Information use; Reliability analysis; Clinical information system; Clinical management systems; Complex relationships; Fault prevention; Hospital Information System; Hospital information systems; Hospitals; Microservice Architecture; Modelling and analysis; Petri Net; Software Reliability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Proceedings of the 2021 IEEE International Conference on Progress in Informatics and Computing, PIC 2021","","","","","","","","","","","","","","",""
"I2FTPSW8","journalArticle","2022","Kharchenko, V.; Ponochovnyi, Y.; Ivanchenko, O.; Fesenko, H.; Illiashenko, O.","Combining Markov and Semi-Markov Modelling for Assessing Availability and Cybersecurity of Cloud and IoT Systems","Cryptography","","","10.3390/cryptography6030044","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138621888&doi=10.3390%2fcryptography6030044&partnerID=40&md5=fa1924ba1c16710cc2317e22bc285df0","This paper suggests a strategy (C5) for assessing cloud and IoT system (CIS) dependability, availability, and cybersecurity based on the continuous collection, comparison, choice, and combination of Markov and semi-Markov models (MMs and SMMs). It proposes the systematic building of an adequate and accurate model to evaluate CISs considering (1) continuous evolution of the model(s) together with systems induced by changes in the CIS or physical and cyber environment parameters; (2) the necessity of collecting data on faults, failures, vulnerabilities, cyber-attacks, privacy violations, and patches to obtain actual data for assessment; (3) renewing the model set based on analysis of CIS operation; (4) the possibility of choice and utilizing “off-the-shelf” models with understandable techniques for their development to assure improved accuracy of assessment; (5) renewing the models during application of CIS by time, component or mixed combining, taking into consideration different operation and maintenance events. The results obtained were algorithms for data collection and analysis, choice, and combining appropriate MM and SMMs and their different types, such as multi-fragmental and multiphase models, considering changing failure rates, cyber-attack parameters, periodical maintenance, etc. To provide and verify the approach, several private and public clouds and IoT systems were researched and discussed in the context of C5 and proposed algorithms. © 2022 by the authors.","2022","2025-10-22 19:07:31","2025-10-22 19:07:31","","","","3","6","","","","","","","","","","","","","Scopus","","","","","","","","cloud; cybersecurity; IoT; availability; Markov modelling; semi-Markov modelling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T4K6S2DU","journalArticle","2022","Silva, F.A.; Brito, C.; Araújo, G.; Fé, I.; Tyan, M.; Lee, J.-W.; Nguyen, T.A.; Maciel, P.R.M.","Model-Driven Impact Quantification of Energy Resource Redundancy and Server Rejuvenation on the Dependability of Medical Sensor Networks in Smart Hospitals","Sensors","","","10.3390/s22041595","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125551176&doi=10.3390%2fs22041595&partnerID=40&md5=24cbf38a6bb22995fa90ef4b436f35af","The spread of the Coronavirus (COVID-19) pandemic across countries all over the world urges governments to revolutionize the traditional medical hospitals/centers to provide sustainable and trustworthy medical services to patients under the pressure of the huge overload on the computing systems of wireless sensor networks (WSNs) for medical monitoring as well as treatment services of medical professionals. Uncertain malfunctions in any part of the medical computing infrastructure, from its power system in a remote area to the local computing systems at a smart hospital, can cause critical failures in medical monitoring services, which could lead to a fatal loss of human life in the worst case. Therefore, early design in the medical computing infrastructure’s power and computing systems needs to carefully consider the dependability characteristics, including the reliability and availability of the WSNs in smart hospitals under an uncertain outage of any part of the energy resources or failures of computing servers, especially due to software aging. In that regard, we propose reliability and availability models adopting stochastic Petri net (SPN) to quantify the impact of energy resources and server rejuvenation on the dependability of medical sensor networks. Three different availability models (A, B, and C) are developed in accordance with various operational configurations of a smart hospital’s computing infrastructure to assimilate the impact of energy resource redundancy and server rejuvenation techniques for high availability. Moreover, a comprehensive sensitivity analysis is performed to investigate the components that impose the greatest impact on the system availability. The analysis results indicate different impacts of the considered configurations on the WSN’s operational availability in smart hospitals, particularly 99.40%, 99.53%, and 99.64% for the configurations A, B, and C, respectively. This result highlights the difference of 21 h of downtime per year when comparing the worst with the best case. This study can help leverage the early design of smart hospitals considering its wireless medical sensor networks’ dependability in quality of service to cope with overloading medical services in world-wide virus pandemics. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","2022","2025-10-22 19:07:31","2025-10-22 19:07:31","","","","4","22","","","","","","","","","","","","","Scopus","","","","","","","","Quality of service; Power; Internet of things; Wireless sensor networks; Software testing; Sensitivity analysis; Internet of Things (IoT); Internet of thing; human; Stochastic systems; Computing system; Energy resources; Stochastic models; Availability; Petri nets; Computing infrastructures; reproducibility; Humans; Reliability and availability; Viruses; Hospitals; Stochastic Petri Nets; COVID-19; Early designs; hospital; Medical sensor networks; Medical services; Patient treatment; rejuvenation; Rejuvenation; Reproducibility of Results; SARS-CoV-2; Smart hospital; Stochastic Petri net","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2APH4FR8","journalArticle","2022","Wang, J.C.","Understanding the energy consumption of information and communications equipment: A case study of schools in Taiwan","Energy","","","10.1016/j.energy.2022.123701","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127003046&doi=10.1016%2fj.energy.2022.123701&partnerID=40&md5=ace624b945b90e3c1069e17296292f0f","Information and communications technology (ICT) equipment is often used to help conserve energy, but such equipment also requires energy to operate. This study investigated the energy consumption of ICT in 28 secondary schools (SSs) and 98 elementary schools (ESs) in Taiwan. The average annual energy consumption of ICT equipment is 28,162 kWh and 20,888 kWh per SS and ES, respectively; per unit floor area, this is estimated to be 60.5 and 27.5 Wh/m2/year, respectively. ICT accounted for 7.3%–7.7% of the total energy consumption of each school. Projection, computer, and network equipment together account for more than 90% of the total electricity consumed by ICT equipment. The total energy consumption of ICT equipment is positively correlated with school type and size. The study established three multiple regression models to investigate the total energy consumption of ICT equipment per school, per class, and per student, and the models all exhibited statistical significance. The energy consumption is highly correlated with usage time and power dissipation. Equipment procurement and energy consumption management play key roles in the energy conservation. This study may serve as references for school administrators evaluating energy conservation effectiveness. © 2022 Elsevier Ltd","2022","2025-10-22 19:07:31","2025-10-22 19:07:31","","","","","249","","","","","","","","","","","","","Scopus","","","","","","","","Energy utilization; Energy-consumption; Energy consumption; Energy conservation; Information and Communication Technologies; ICT; Sustainable development; spatiotemporal analysis; Information and communication; sustainable development; Case-studies; building; Communication equipments; electricity; Elementary schools; Energy audit; energy conservation; information and communication technology; multiple regression; Regression analysis; Schools; Secondary schools; Taiwan; Technology equipment; Total energy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7S4IALB6","journalArticle","2021","Xu, M.; Toosi, A.N.; Buyya, R.","A Self-Adaptive Approach for Managing Applications and Harnessing Renewable Energy for Sustainable Cloud Computing","IEEE Transactions on Sustainable Computing","","","10.1109/TSUSC.2020.3014943","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089367582&doi=10.1109%2fTSUSC.2020.3014943&partnerID=40&md5=2f433e3f8ac589be591826822a62d110","Rapid adoption of Cloud computing for hosting services and its success is primarily attributed to its attractive features such as elasticity, availability and pay-as-you-go pricing model. However, the huge amount of energy consumed by cloud data centers makes it to be one of the fastest growing sources of carbon emissions. Approaches for improving the energy efficiency include enhancing the resource utilization to reduce resource wastage and applying the renewable energy as the energy supply. This work aims to reduce the carbon footprint of the data centers by reducing the usage of brown energy and maximizing the usage of renewable energy. Taking advantage of microservices and renewable energy, we propose a self-adaptive approach for the resource management of interactive workloads and batch workloads. To ensure the quality of service of workloads, a brownout-based algorithm for interactive workloads and a deferring algorithm for batch workloads are proposed. We have implemented the proposed approach in a prototype system and evaluated it with web services under real traces. The results illustrate our approach can reduce the brown energy usage by 21 percent and improve the renewable energy usage by 10 percent.  © 2020 IEEE.","2021","2025-10-22 19:07:31","2025-10-22 19:07:31","","544-558","","4","6","","","","","","","","","","","","","Scopus","","","","","","","","Quality of service; Energy efficiency; Microservices; Cloud computing; QoS; Resource management; Cloud data centers; Web services; Resource utilizations; Carbon footprint; Environmental impact; Brownout; Carbon emissions; Renewable energies; Energy supplies; Prototype system; Renewable energy efficiency; Renewable energy resources; Self adaptive approach","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9RL26J9N","journalArticle","2022","Melo, C.; Araujo, J.; Dantas, J.; Pereira, P.; Maciel, P.","A model-based approach for planning blockchain service provisioning","Computing","","","10.1007/s00607-021-00956-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106450322&doi=10.1007%2fs00607-021-00956-4&partnerID=40&md5=4b59752a6a9500e06bb22ca9ccf03e6a","Recently, the blockchain-as-a-service paradigm arose, and many works have evaluated the performance issues related to it. However, not as much has been done regarding Dependability attributes, which have ever been a crucial topic on service provisioning, let it be either public or private infrastructures. This paper presents the blockchain provisioning planning tool (BPPT), a framework to evaluate the availability, deployment, and maintenance costs of Hyperledger Fabric-based applications over private computational infrastructures. The BPPT uses continuous time markov chain (CTMC) and reliability block diagram (RBD) models as an evaluation method of Hyperledger Fabric’s environments and determines distributed applications’ deployment feasibility and endorsement policies related to the platform. We also present case studies that may help those interested in paradigm changes to decide whether they should migrate from old to new technology. Some of the obtained results pointed-out that the AND endorsement, which requires that all nodes sign the authenticity of a transaction, has the highest deployment and maintenance costs, as well as the lowest availability values due to operational requirements, already an OR endorsement, which needs that at least one available node signs the transaction, provides the best relationship between the evaluated metrics. The KooN endorsement (that requires that K out of N nodes signs a transaction authenticity) is a more general model that supports analyzing midterm configurations, besides the two extreme configurations, that is, to AND and OR arrangements. © 2021, The Author(s), under exclusive licence to Springer-Verlag GmbH Austria, part of Springer Nature.","2022","2025-10-22 19:07:31","2025-10-22 19:07:31","","315-337","","2","104","","","","","","","","","","","","","Scopus","","","","","","","","Infrastructure as a service (IaaS); Costs; Distributed applications; Authentication; Performance issues; Model based approach; Blockchain; Availability; Maintenance; Reliability block diagrams; Service provisioning; Computational infrastructure; Continuous time Markov chain; Continuous time systems; Fabric; Framework; Markov chains; Operational requirements","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CW55SD2N","journalArticle","2019","Zhang, R.; Chen, Y.; Dong, B.; Tian, F.; Zheng, Q.","A Genetic Algorithm-Based Energy-Efficient Container Placement Strategy in CaaS","IEEE Access","","","10.1109/ACCESS.2019.2937553","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090845423&doi=10.1109%2fACCESS.2019.2937553&partnerID=40&md5=25bbbc9a62d74b7a5a06cb7c854d05f0","Container placement (CP) is a nontrivial problem in Container as a Service (CaaS). Many works in the literature solve it by using linear server energy-consumption models. However, the solutions of using a linear model makes different CPs indistinguishable with regard to energy consumption in a homogeneous host environment that has a same amount of active hosts. As such, these solutions are energy inefficient. In this paper, we demonstrate that an energy-saving gain can be achieved by optimizing the placement of containers under a nonlinear energy consumption model. Specifically, we leverage a strategy based on genetic algorithm (GA) to search the optimal solution. Unfortunately, the conventional GA incurs performance degradation when the virtual machine (VM) resource utilization is high. In order to solve this problem, we propose an improved genetic algorithm called IGA for efficiently searching the optimal CP solution by introducing two different exchange mutation operations and constructing a function as the control parameter to selectively control the usage of the two operations. Extensive experiments are carried out under different settings, and their results show that our strategy is better than the existing CP strategies, i.e., spread and binpack, on energy efficiency target. In addition, the introduced IGA is experimentally proved to be more effective compared with the First Fit, Particle Swarm Optimization (PSO) algorithm and conventional GA. Moreover, the results validate that our proposed strategy can search new CP solutions with better fitness and alleviate the performance degradation caused by the conventional GA when the VM resource utilization is high.  © 2013 IEEE.","2019","2025-10-22 19:07:31","2025-10-22 19:07:31","","121360-121373","","","7","","","","","","","","","","","","","Scopus","","","","","","","","Containers; Energy efficiency; Performance degradation; Energy utilization; Green computing; Virtual machine; Resource utilizations; Genetic algorithms; Placement strategy; Energy consumption model; CaaS; container placement; Control parameters; exchange mutation operation; genetic algorithm; Mutation operations; Optimal solutions; Particle swarm optimization (PSO); Particle swarm optimization algorithm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
